"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"68028","573279","","7578",""
"68029","89280653721","","7578",""
"68030","539735","председатель","525",""
"68031","530602","общий отдел","525",""
"68032","440584","","48",""
"68033","548401","","48",""
"68034","548528","","48",""
"68035","536944","председатель","526",""
"68036","538013","заместитель","526",""
"68037","535460","бухгалтерия","526",""
"68038","531039","","1999",""
"68039","539951","","1999",""
"68040","539253","","5514",""
"68041","543080","","5514",""
"68042","572222","","9520",""
"68043","511717","","9521",""
"68044","514127","председатель","2347",""
"68045","514103","бухгалтерия","2347",""
"68046","531160","вахта","2347",""
"68047","445445","","9389",""
"68048","89289280808","","9389",""
"68049","746879","","97",""
"68050","516414","","97",""
"68051","530340","общий","651",""
"68052","547956","общий","651",""
"68053","534875","рекламный отдел","651",""
"68054","547957","пресс-центр","651",""
"68055","528843","тренировочная база","651",""
"68056","529231","тренировочная база","651",""
"68057","535746","охрана","651",""
"68060","550205","","1321",""
"68061","280688","","1321",""
"68062","517769","","6545",""
"68063","518639","","6545",""
"68064","88002007769","","6545",""
"68065","27427","","10971",""
"68066","511716","","6626",""
"68067","518842","","6626",""
"68068","33140","диспетчер","1524",""
"68069","33980","секретарь, отдел кадров","1524",""
"68070","31704","начальник","1524",""
"68071","32043","гл. инженер","1524",""
"68072","33807","сан. чистка","1524",""
"68073","33848","АБО","1524",""
"68074","32871","бухгалтерия","1524",""
"68075","33129","экономист","1524",""
"68076","767335","диспетчер","764",""
"68077","767527","директор","764",""
"68078","766374","гл. инженер","764",""
"68079","767547","бухгалтерия","764",""
"68080","490509","","3349",""
"68081","89014970509","","3349",""
"68082","537014","","9654",""
"68088","542326","","8070",""
"68090","32923","директор","2157",""
"68091","32143","заместитель","2157",""
"68092","32859","общий","2157",""
"68093","35256","бухгалтер","2157",""
"68094","445151","","11141",""
"68095","550762","директор","2153",""
"68096","550852","бухгалтерия","2153",""
"68097","754660","проходная","2153",""
"68098","89888331178","","9884",""
"68106","441033","","11649",""
"68107","404799","","11649",""
"68108","251766","","4185",""
"68109","754289","","4185",""
"68110","999960","","11025",""
"68111","89188299960","","11025",""
"68112","89888347270","","8883",""
"68113","505002","","8293",""
"68114","89188346989","","8293",""
"68115","402522","","6854",""
"68116","89286862288","","6854",""
"68117","527406","","9286",""
"68120","986101","","12060",""
"68121","741565","","4035",""
"68122","52496","","5578",""
"68123","994785","","11570",""
"68124","89188294785","","11570",""
"68127","767816","","12520",""
"68128","747554","","12520",""
"68135","566055","","1623",""
"68139","932520","","7820",""
"68140","89284923399","","7820",""
"68141","995365","","11960",""
"68143","553073","","11282",""
"68144","32496","директор","2796",""
"68145","32378","бухгалтерия","2796",""
"68146","32446","швейный цех","2796",""
"68147","33220","парикмахерская","2796",""
"68152","56016","молочный цех","2702",""
"68153","56066","плановый отдел","2702",""
"68154","56136","бухгалтерия","2702",""
"68155","56045","председатель","2702",""
"68156","548929","","11008",""
"68157","89284909572","","11008",""
"68160","31354","","6062",""
"68161","744985","","171",""
"68162","22003","","6096",""
"68163","21891","","6096",""
"68164","92013","","3207",""
"68165","731166","","2127",""
"68166","91492","","2946",""
"68167","771391","директор","2135",""
"68168","771209","кухня","2135",""
"68169","51841","","2069",""
"68170","501079","","3053",""
"68171","501240","","3053",""
"68172","524851","бухгалтерия","11416",""
"68173","524887","цех","11416",""
"68174","953456","","11825",""
"68178","89188362047","","11650",""
"68179","89064957306","","11650",""
"68182","443490","директор","11314",""
"68183","440174","гл. инженер","11314",""
"68184","440149","продажа квартир","11314",""
"68185","443460","продажа квартир","11314",""
"68186","445341","ПТО","11314",""
"68187","440173","бухгалтерия","11314",""
"68188","443618","гл. бухгалтер","11314",""
"68189","748431","диспетчер","1750",""
"68190","762598","АБО","1750",""
"68191","748005","бухгалтерия","1750",""
"68192","748440","гл. бухгалтер","1750",""
"68198","537020","","8811",""
"68200","740813","","5563",""
"68201","514123","","5563",""
"68202","535085","","1694",""
"68203","740424","","11054",""
"68204","240330","","11054",""
"68205","240977","","11054",""
"68206","240944","","11054",""
"68207","494888","","8407",""
"68208","89014974888","","8407",""
"68209","31108","","1399",""
"68210","31796","","1399",""
"68211","505769","","3886",""
"68212","539312","","2411",""
"68213","532943","","2411",""
"68214","532933","","2411",""
"68215","35656","","6560",""
"68216","756312","редактор","675",""
"68217","756415","зам. редактора","675",""
"68218","755596","гл. бухгалтер","675",""
"68219","542615","отдел","1343",""
"68220","546403","отдел","1343",""
"68221","250299","офис","1343",""
"68222","250233","офис","1343",""
"68229","741920","","6172",""
"68230","758771","","7476",""
"68231","440228","","8404",""
"68235","777657","","9091",""
"68236","572878","","9091",""
"68237","510267","","9284",""
"68238","744819","","10636",""
"68240","526679","","11267",""
"68241","535445","руководитель","494",""
"68242","254812","","8884",""
"68243","495111","","8884",""
"68244","89014975111","","8884",""
"68245","537467","","1266",""
"68246","41119","","6254",""
"68247","952606","","9522",""
"68248","89034830202","","9522",""
"68253","921875","","9850",""
"68254","991196","","9850",""
"68257","37078","приемная","859",""
"68258","31804","директор","859",""
"68259","37666","заместитель","859",""
"68260","35666","гл. бухгалтер","859",""
"68263","615158","","11828",""
"68264","21851","директор","4484",""
"68265","24772","бухгалтерия","4484",""
"68266","22803","вахта","4484",""
"68267","24783","охрана","4484",""
"68270","537120","администратор","4046",""
"68271","549852","директор","4046",""
"68279","250230","директор","2167",""
"68280","758082","вахта","2167",""
"68281","532831","","2168",""
"68282","532846","","2168",""
"68284","89633760114","","11074",""
"68285","255342","приемная","4964",""
"68286","642365","начальник","4964",""
"68287","534636","специалисты","4964",""
"68288","641456","нач-к отдела финансирования","4964",""
"68295","01","аварийная пожарная","307",""
"68296","02","милиция","307",""
"68297","03","скорая медицинская помощь","307",""
"68298","04","аварийная Горгаза","307",""
"68299","534546","справочная МВД","307",""
"68300","594555","справочная МВД","307",""
"68301","500100","бесплатная справка о фирмах, товарах и услугах","307",""
"68302","118","справочная ГТС г.Владикавказа","307",""
"68303","06","прием телеграмм","307",""
"68304","811","междугородная и международная связь по заказу","307",""
"68305","812","междугородная и международная связь по заказу","307",""
"68306","100","точное время","307",""
"68307","171","справка кодов городов","307",""
"68308","119","справка об условиях подключения к сети Интернет","307",""
"68309","101","вызов по предоплаченной сервисной карте","307",""
"68310","118","справка об абонентах по полным данным","307",""
"68311","8149","платная справка об абонентах по неполным данным","307",""
"68312","817","страничка развлечений, полезные советы, детская страничка","307",""
"68313","8148","справка о задолженности за услуги связи","307",""
"68314","115","справка по тарифам","307",""
"68315","125","централизованное бюро ремонта","307",""
"68316","501710","","8447",""
"68317","93725","","6327",""
"68318","753239","справка о наличии медикаментов","232",""
"68319","755558","справка о наличии медикаментов","232",""
"68320","530244","","397",""
"68321","532810","","397",""
"68322","92437","","6329",""
"68323","30137","","6331",""
"68326","404430","","12135",""
"68330","94347","приемная","8596",""
"68331","94334","участковый","8596",""
"68347","22362","директор","2335",""
"68348","22361","вахта","2335",""
"68368","403100","","1168",""
"68370","30195","директор","2336",""
"68371","31027","методический кабинет","2336",""
"68372","31705","школа народного танца","2336",""
"68373","32122","библиотека","2336",""
"68374","31684","вахта","2336",""
"68378","618786","","6694",""
"68379","577663","","6694",""
"68380","89888769398","","6694",""
"68381","31386","директор","2337",""
"68382","32617","метод. кабинет","2337",""
"68383","32687","вахта","2337",""
"68384","32695","вахта","2337",""
"68385","91182","директор","2338",""
"68395","536979","","4764",""
"68402","32052","директор","2339",""
"68403","32450","секретарь","2339",""
"68404","22180","бухгалтерия","2339",""
"68405","33555","методический кабинет","2339",""
"68406","23161","проходная","2339",""
"68408","31906","директор","2240",""
"68409","37191","заместитель","2240",""
"68410","31918","учебная часть","2240",""
"68411","34208","бухгалтерия","2240",""
"68412","37215","бухгалтерия","2240",""
"68413","37216","вахта","2240",""
"68423","575161","","9045",""
"68424","972120","","9045",""
"68427","89888777222","","10702",""
"68428","441071","","10702",""
"68429","89284854800","","11559",""
"68436","403268","","11886",""
"68437","37137","","5960",""
"68440","969688","","12534",""
"68441","89188269688","","12534",""
"68446","541248","","5230",""
"68452","89187049678","","12321",""
"68453","89194249047","","12321",""
"68456","403536","","11153",""
"68460","34316","","2697",""
"68465","446958","","7541",""
"68466","494979","","7541",""
"68467","89194211954","","7541",""
"68468","30886","дежурный","6123",""
"68469","33608","начальник","6123",""
"68470","30888","охрана","6123",""
"68471","89280695486","","12322",""
"68472","89194249047","","12322",""
"68473","761279","приемная","2983",""
"68474","510395","приемная","2983",""
"68475","511968","бухгалтерия","2983",""
"68478","758665","","811",""
"68479","964289","","811",""
"68480","526059","приемная","2001",""
"68481","522417","донорский отдел","2001",""
"68482","521941","отдел заготовки крови","2001",""
"68483","524051","врач-методист","2001",""
"68484","522396","экспедиция","2001",""
"68485","524135","бухгалтерия","2001",""
"68496","522484","диспетчер","2000",""
"68497","522466","гл. врач","2000",""
"68498","522461","гл. врач","2000",""
"68499","522465","зам. гл. врача","2000",""
"68500","522492","стол справок, статистический кабинет","2000",""
"68501","522471","старший врач","2000",""
"68502","522493","отдел кадров","2000",""
"68503","522451","бухгалтерия","2000",""
"68504","749292","мастер стола заказов","1482",""
"68505","519353","гл. инженер","1482",""
"68506","519286","бухгалтерия","1482",""
"68507","36743","","9155",""
"68513","532026","","12334",""
"68516","532026","","3894",""
"68517","89188335407","","3894",""
"68518","31830","","5554",""
"68519","34731","","5554",""
"68521","649888","","11996",""
"68522","22562","","5552",""
"68528","543862","","11255",""
"68529","984090","","11006",""
"68530","616249","","11608",""
"68531","89888358381","","11298",""
"68534","33036","","5566",""
"68535","543571","","6981",""
"68540","984090","","9118",""
"68541","89188284090","","9118",""
"68542","34109","","5928",""
"68552","89888736826","","11364",""
"68553","539183","","8423",""
"68554","945224","","11832",""
"68555","89288585224","","11832",""
"68556","89604019096","","11832",""
"68560","928242","","9448",""
"68561","945052","","9448",""
"68562","540013","","7890",""
"68563","548602","","11231",""
"68564","548603","","11231",""
"68565","548602","","3618",""
"68566","548603","","3618",""
"68569","251231","","1847",""
"68570","27736","секретарь","2565",""
"68571","27054","директор","2565",""
"68572","27312","гл. бухгалтер","2565",""
"68574","547228","","1594",""
"68575","89284956689","","1594",""
"68576","252356","","6421",""
"68577","89188229014","","6421",""
"68578","544228","","1275",""
"68579","536296","","1275",""
"68580","971178","","11522",""
"68581","89188271178","","11522",""
"68582","551603","","5255",""
"68583","752738","","7905",""
"68584","446683","","7905",""
"68585","959333","","7226",""
"68586","89188259333","","7226",""
"68587","495000","","11804",""
"68588","89014975000","","11804",""
"68595","522388","","5500",""
"68600","250346","","3909",""
"68601","89604005353","","11583",""
"68602","443610","","8716",""
"68603","512689","","8716",""
"68604","545521","","8671",""
"68605","954847","","8001",""
"68606","89280728882","","8001",""
"68607","440891","","6634",""
"68611","541066","","7205",""
"68612","517679","","3461",""
"68613","89280701301","","3461",""
"68616","540135","","4141",""
"68617","542707","","4141",""
"68618","545403","","6257",""
"68619","404110","","9265",""
"68620","46346","","1764",""
"68622","536149","","5166",""
"68623","762976","","7499",""
"68624","252252","","7499",""
"68625","403642","","7499",""
"68630","762976","","11285",""
"68631","252252","","11285",""
"68632","403642","","11285",""
"68633","403588","","9845",""
"68634","762976","","12168",""
"68635","252252","","12168",""
"68636","403642","","12168",""
"68637","959611","","3784",""
"68638","538694","","8553",""
"68639","573949","","12408",""
"68640","528465","","12159",""
"68641","526755","","12159",""
"68644","535808","","1165",""
"68645","505701","","9835",""
"68660","771631","","7670",""
"68661","530388","","3229",""
"68662","36773","","3625",""
"68663","537378","","2017",""
"68664","534518","","877",""
"68665","51244","директор","2344",""
"68666","51245","методический кабинет","2344",""
"68667","51246","библиотека","2344",""
"68668","532084","","3888",""
"68669","762502","","4106",""
"68674","565943","зам. начальника","2332",""
"68675","566211","дежурный","2332",""
"68680","252676","регистратура","3033",""
"68681","240335","гл. врач","3033",""
"68682","550125","ст. медсестра","3033",""
"68683","514220","лаборатория","3033",""
"68689","23861","регистратура","5526",""
"68690","24217","гл. врач","5526",""
"68691","52230","гл. врач","5526",""
"68692","527883","","3813",""
"68693","523924","","3813",""
"68695","539769","","3492",""
"68696","23728","регистратура","5527",""
"68697","34964","гл. врач","5527",""
"68698","22962","зав. терапевтич. отделением","5527",""
"68699","23482","ст. медсестра","5527",""
"68700","24454","бухгалтерия","5527",""
"68701","250700","","11796",""
"68702","31816","регистратура","5528",""
"68703","31815","гл. врач","5528",""
"68704","31265","","7721",""
"68705","31266","","7721",""
"68706","31267","","7721",""
"68712","533788","регистратура","5531",""
"68713","280373","гл. врач","5531",""
"68714","280361","зам. гл.врача","5531",""
"68715","280369","кафедры","5531",""
"68716","280363","бухгалтерия","5531",""
"68717","52110","с.Брут","6225",""
"68718","51630","с.Заманкул, ул.Ленина, 63","6225",""
"68719","56635","с.Зильги","6225",""
"68720","57510","с.Н.Батако","6225",""
"68721","59116","с.Ольгинское, ул.Ленина, 7","6225",""
"68722","54105","с.Ст.Батако","6225",""
"68723","58321","с.Фарн, ул.Ленина, 40 а","6225",""
"68724","45159","с.Хумалаг, ул.Советская, 19","6225",""
"68725","55581","с.Цалык, ул.Ленина, 19 а","6225",""
"68726","35363","с.Гизель, ул.Пролетарская, 25","6226",""
"68727","690270","с.Ногир, ул.Ленина, 105","6226",""
"68728","44249","с.Сунжа, ул.Бибилова, 27","6226",""
"68731","536629","регистратура","2020",""
"68732","534841","приемная","2020",""
"68733","89897450449","","12482",""
"68734","89897445312","","12482",""
"68739","254179","","7918",""
"68741","89284952717","","12277",""
"68742","540308","","9563",""
"68745","254827","","11367",""
"68746","951333","","11367",""
"68747","539723","","6986",""
"68748","251979","","9663",""
"68749","549302","","3376",""
"68752","544554","","9870",""
"68753","542325","","3904",""
"68754","549404","","3904",""
"68757","969454","","11666",""
"68758","640208","","11400",""
"68759","616555","","11361",""
"68760","617555","","11361",""
"68761","541740","","8000",""
"68762","89284836520","","8000",""
"68766","552347","","6452",""
"68767","533099","","3040",""
"68768","960310","","3040",""
"68769","495075","","12002",""
"68770","89014975075","","12002",""
"68772","252411","","11647",""
"68773","250060","","12174",""
"68774","649507","","6971",""
"68775","33020","","9357",""
"68776","762788","","6726",""
"68777","767972","","6726",""
"68778","35465","","3621",""
"68779","36882","","3621",""
"68780","649966","","9266",""
"68783","578304","","8603",""
"68784","89604054545","","9128",""
"68790","20311","приемная","3456",""
"68791","23544","приемная","3456",""
"68792","23529","бухгалтер","3456",""
"68793","23498","бухгалтер","3456",""
"68794","505464","","6894",""
"68795","34074","директор, приемная","846",""
"68796","36129","гл. бухгалтер","846",""
"68798","240328","","8831",""
"68799","950080","","9260",""
"68801","546353","","11403",""
"68802","970962","","11830",""
"68803","37177","","8080",""
"68804","649979","","9185",""
"68805","545403","","9185",""
"68808","510744","","840",""
"68809","931232","","840",""
"68815","552225","","10684",""
"68816","404474","","12443",""
"68817","494474","","12443",""
"68824","89280715015","","9046",""
"68825","89298100626","","9046",""
"68826","530064","","3796",""
"68827","89604063559","","11931",""
"68828","89286885703","","11931",""
"68834","33172","","5601",""
"68835","34567","","5601",""
"68838","23641","","5598",""
"68839","942329","","8955",""
"68846","746408","","5595",""
"68847","515011","","8031",""
"68848","515800","","8031",""
"68849","515020","","8031",""
"68850","404150","","3211",""
"68864","543289","","8869",""
"68865","493333","","8869",""
"68866","30007","приемная","4166",""
"68867","31237","ПТО","4166",""
"68868","31177","бухгалтерия","4166",""
"68878","89188274455","","11541",""
"68888","404717","","11269",""
"68889","404707","","11269",""
"68890","89289287027","","11269",""
"68897","744961","","2817",""
"68898","744591","","2817",""
"68900","766873","","6896",""
"68901","89280718277","","6896",""
"68907","546706","","7210",""
"68910","549921","","8924",""
"68911","89888351617","","8924",""
"68912","89194226701","","10680",""
"68918","911187","","12560",""
"68919","951414","","12560",""
"68921","22584","","2461",""
"68924","31403","плановый отдел","5203",""
"68925","31440","бухгалтерия","5203",""
"68926","441279","","7691",""
"68927","958983","","7691",""
"68946","539918","председатель","476",""
"68947","563039","заместитель","476",""
"68948","530702","бухгалтерия","476",""
"68949","535787","","676",""
"68950","93530","","6324",""
"68952","526785","заведующий","2052",""
"68953","521724","кухня","2052",""
"68954","920532","","8830",""
"68956","534813","дежурный","2160",""
"68957","501678","приемная","2160",""
"68958","511671","учебная часть","2160",""
"68959","501679","начальник по тылу (МТО)","2160",""
"68960","31040","приемная","5275",""
"68961","22714","канцелярия","5275",""
"68965","32167","приемная председателя","5272",""
"68966","34128","приемная суда","5272",""
"68967","31847","канцелярия суда","5272",""
"68968","751095","приемная","9138",""
"68969","752152","общий отдел","9138",""
"68970","91395","председатель","5276",""
"68971","91453","председатель","5276",""
"68972","92053","помощник","5276",""
"68973","90094","федеральные судьи","5276",""
"68974","90930","федеральные судьи","5276",""
"68975","92899","федеральные судьи","5276",""
"68976","92051","архивариус","5276",""
"68977","92113","ведущий специалист","5276",""
"68978","32069","приемная председателя","5277",""
"68979","31132","приемная суда","5277",""
"68980","31785","канцелярия","5277",""
"68983","522834","","422",""
"68989","494941","","12523",""
"68990","492900","","12523",""
"68996","545517","","95",""
"69005","23641","","4482",""
"69008","89289685368","","11887",""
"69016","50302","приемная председателя","5270",""
"69017","51076","приемная суда","5270",""
"69018","51609","канцелярия","5270",""
"69021","641663","приемная суда","1576",""
"69022","640066","приемная председателя ","1576",""
"69023","642019","общий отдел","1576",""
"69027","33326","приемная председателя","5271",""
"69028","32716","приемная суда","5271",""
"69029","34788","общий отдел","5271",""
"69030","31805","приемная председателя","5273",""
"69031","36774","приемная суда","5273",""
"69032","37929","приемная суда","5273",""
"69033","37931","общий отдел","5273",""
"69034","23432","приемная председателя","5274",""
"69035","22782","канцелярия","5274",""
"69036","21866","общий отдел","5274",""
"69044","761182","приемная председателя","1577",""
"69045","519107","приемная председателя","1577",""
"69046","762121","приемная председателя","1577",""
"69047","761184","приемная суда","1577",""
"69048","519182","общий отдел","1577",""
"69049","240485","приемная председателя","1578",""
"69050","240610","приемная председателя","1578",""
"69051","240329","приемная суда","1578",""
"69052","240650","общий отдел","1578",""
"69053","32906","","5534",""
"69054","34579","","5533",""
"69056","32361","","5535",""
"69059","89188227758","","9838",""
"69060","44289","","6015",""
"69061","44142","","6015",""
"69062","44172","","6015",""
"69063","44174","","6015",""
"69064","757773","","6508",""
"69074","92526","","6059",""
"69077","32513","","7116",""
"69078","31375","","6073",""
"69079","526684","","2142",""
"69080","522884","","2142",""
"69081","93524","с.Кадгарон, ул.Бр.Абациевых, 6","6227",""
"69082","95260","с.Кирово, ул.Ленина","6227",""
"69083","99423","с.Коста","6227",""
"69084","94142","с.Красногор, ул.Орджоникидзе, 53","6227",""
"69085","540224","","11897",""
"69086","33269","","7658",""
"69088","89888339333","","11086",""
"69093","544838","","6617",""
"69094","250334","","6617",""
"69095","771215","","1386",""
"69096","740860","","1386",""
"69097","445003","","3789",""
"69098","778571","","7201",""
"69099","966342","","12186",""
"69100","89627508607","","12186",""
"69108","89281232225","","11881",""
"69109","89281555044","","11881",""
"69113","89282266785","","9898",""
"69115","51111","","12561",""
"69116","37575","","7753",""
"69117","552255","","7901",""
"69118","31010","","6142",""
"69119","611111","","11478",""
"69120","514141","","11479",""
"69121","444453","","11479",""
"69122","537710","","9731",""
"69123","516111","","11769",""
"69124","616111","","11769",""
"69125","641010","","11770",""
"69130","250202","","11799",""
"69131","444001","","11799",""
"69132","505505","","7011",""
"69133","444777","","7011",""
"69134","992211","","11760",""
"69135","89888333330","","11760",""
"69136","22919","гл. врач","1996",""
"69137","24364","бухгалтер","1996",""
"69141","574434","","8941",""
"69142","536125","","1170",""
"69147","743398","","4292",""
"69148","767116","","4292",""
"69149","49171","","6014",""
"69150","536878","","7209",""
"69151","535334","","7382",""
"69154","542629","","1362",""
"69159","775866","","6705",""
"69160","753473","","11716",""
"69163","89888777664","","12427",""
"69164","499666","","12427",""
"69171","403302","","10709",""
"69172","403301","","10709",""
"69173","403300","","10709",""
"69174","520535","","9135",""
"69175","526655","","9135",""
"69176","537926","","2348",""
"69180","777610","директор","2042",""
"69181","774201","завуч","2042",""
"69182","762629","отдел гражданско-патриотического воспитания","2042",""
"69183","777612","вахта","2042",""
"69184","27723","","11432",""
"69185","499096","","11942",""
"69186","89014979096","","11942",""
"69187","550904","начальник","1819",""
"69188","532771","круглосуточно","1819",""
"69189","23727","","8086",""
"69190","31357","","739",""
"69191","89284849849","","739",""
"69194","93185","","7949",""
"69195","940109","","6474",""
"69196","940107","","6474",""
"69198","32039","диспетчер","1783",""
"69199","24190","директор, приемная","1783",""
"69200","34081","гл. инженер","1783",""
"69201","36538","механик","1783",""
"69202","37017","АБО","1783",""
"69203","37014","ПТО","1783",""
"69204","37015","гл. бухгалтер","1783","Ступкина Нина Петровна"
"69205","37016","экономист","1783",""
"69212","756706","","677",""
"69213","404402","автоответчик","2359",""
"69214","778737","касса","2359",""
"69215","577216","администратор","2359",""
"69216","756674","","437",""
"69217","403173","","11620",""
"69218","403163","","11620",""
"69219","36176","","6061",""
"69234","441718","","11864",""
"69235","967662","","11864",""
"69238","505282","","7684",""
"69239","89284953777","","7684",""
"69240","31154","","7951",""
"69241","33892","","7951",""
"69242","32022","","7951",""
"69243","33617","","7951",""
"69244","34607","","7951",""
"69245","31845","","7951",""
"69251","31323","","4842",""
"69252","566037","","9040",""
"69253","443281","","9040",""
"69254","566038","","9040",""
"69257","515195","приемная","6567",""
"69258","519808","заместитель","6567",""
"69259","515074","отдел управления и распоряжения федеральным имуществом","6567",""
"69260","505865","отдел учета федерального имущества","6567",""
"69261","516072","отдел оценки, приватизации и работы с коммерч.организациями","6567",""
"69262","505862","гл.бухгалтер","6567",""
"69268","30201","","5022",""
"69273","91439","","5027",""
"69274","31838","","5026",""
"69280","51825","","5024",""
"69286","31416","","5023",""
"69297","32112","","5028",""
"69298","32203","начальник","4610",""
"69299","31938","бухгалтерия","4610",""
"69300","31659","метод. кабинет","4610",""
"69301","21992","","5029",""
"69304","250183","начальник","4686",""
"69314","533721","приемная","562",""
"69325","92018","","8530",""
"69332","91613","начальник","4593",""
"69333","91611","начальник","4593",""
"69334","91799","заместитель","4593",""
"69335","92512","гл. специалист","4593",""
"69336","90279","гл. специалист","4593",""
"69337","757761","приемная, директор","358",""
"69338","250653","заместитель","358",""
"69339","250352","отдел защиты прав застрахованных и контроля качества мед.помощи","358",""
"69340","552342","отдел защиты прав застрахованных и контроля качества мед.помощи","358",""
"69341","754431","отдел формирования фин.средств и статистической отчетности в системе ОМС","358",""
"69342","754313","общий отдел","358",""
"69358","539398","","1387",""
"69359","539048","","1387",""
"69360","33273","","1357",""
"69361","33365","","1357",""
"69363","528515","","10650",""
"69378","91512","","3929",""
"69399","30831","","6258",""
"69402","89061883000","","11105",""
"69403","89284931050","","12329",""
"69405","89194276768","","10610",""
"69410","926633","","9022",""
"69411","443271","","9022",""
"69412","445756","","11003",""
"69413","747242","","11003",""
"69418","89888744333","","11302",""
"69419","31740","","11773",""
"69420","572070","","7278",""
"69421","577337","","7278",""
"69424","500100","","11130",""
"69425","31476","приемная","4742",""
"69426","31478","клиентская служба","4742",""
"69427","649595","","929",""
"69431","501855","","11714",""
"69437","778408","","7926",""
"69438","89194239282","","8332",""
"69441","563230","","2519",""
"69444","89289288022","","12434",""
"69445","89284814705","","12434",""
"69447","90643","","7490",""
"69448","494732","","9739",""
"69449","402636","","11305",""
"69450","548384","","12036",""
"69451","405501","","9790",""
"69452","953950","","9790",""
"69453","21071","","11089",""
"69458","493232","","10855",""
"69459","498787","","10855",""
"69460","89188256226","","10855",""
"69461","89188226534","","10744",""
"69469","36764","","8078",""
"69471","30969","","6110",""
"69472","959998","","10510",""
"69473","527333","","11315",""
"69478","535606","","79",""
"69481","548286","","4023",""
"69482","250134","","9278",""
"69483","254040","","11140",""
"69484","404342","","11140",""
"69485","89888324304","","9888",""
"69486","912725","","9233",""
"69487","950605","","9233",""
"69489","89194209789","","9703",""
"69490","89188234141","","9279",""
"69491","444647","единый стол заказов","10908",""
"69492","440636","","10840",""
"69493","89188266084","","10840",""
"69494","442631","магазин","8427",""
"69495","768523","офис","8427",""
"69502","89188201241","","11941",""
"69503","89604064296","","11941",""
"69512","443625","","9660",""
"69517","535179","","92",""
"69519","752031","","8773",""
"69520","930327","","9785",""
"69521","89188202012","","11874",""
"69522","543369","","881",""
"69526","748020","дневной стационар","1929",""
"69527","749958","регистратура","1929",""
"69529","89188238879","","8520",""
"69531","89284927301","","12194",""
"69532","89187089512","","12330",""
"69533","993171","","12037",""
"69534","925653","","12037",""
"69541","770654","","11379",""
"69542","442487","","8770",""
"69543","89618213510","","8770",""
"69544","89194205079","","8770",""
"69545","548033","","202",""
"69551","499738","","10847",""
"69552","89014979738","","10847",""
"69553","89188247162","","12272",""
"69558","986139","","9830",""
"69559","89188286139","","9830",""
"69567","979690","","11275",""
"69568","89188279690","","11275",""
"69571","973291","стол заказов","4258",""
"69572","528475","зал","4258",""
"69573","911855","стол заказов","2125",""
"69574","573631","зал","2125",""
"69575","576410","зал","2125",""
"69576","42221","","7124",""
"69578","546277","","2955",""
"69579","404800","","10514",""
"69580","960704","","10514",""
"69584","33748","приемная","4745",""
"69585","30155","начальник","4745",""
"69586","33770","отдел назначения, перерасчета и выплаты пенсий","4745",""
"69587","33793","бухгалтерия","4745",""
"69599","544525","","8315",""
"69600","979722","","8315",""
"69601","90697","начальник","4748",""
"69602","92001","начальник","4748",""
"69603","92088","гл. бухгалтер","4748",""
"69604","90550","отдел назначения выплаты пенсий","4748",""
"69605","90991","отдел персонифицированного учета","4748",""
"69630","23910","Алагирский р-н, г.Алагир, ул.Кодоева, 45","4954",""
"69631","22411","Алагирский р-н, г.Алагир, ул.Кодоева, 45","4954",""
"69632","32812","Алагирский р-н, г.Алагир, ул.Кодоева, 45","4954",""
"69633","30175","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69634","32454","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69635","30153","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69636","31590","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69637","30206","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69638","34461","Ардонский р-н, г.Ардон, ул.Ленина, 57 а","4954",""
"69639","91613","Дигорский р-н, г.Дигора, ул.В.Акоева, 47","4954",""
"69640","31142","Ирафский р-н, с.Чикола, ул.Ленина, 58","4954",""
"69641","31143","Ирафский р-н, с.Чикола, ул.Ленина, 58","4954",""
"69642","31505","Ирафский р-н, с.Чикола, ул.Ленина, 58","4954",""
"69643","51748","Кировский р-н, с.Эльхотово, ул.Кирова, 182","4954",""
"69644","51657","Кировский р-н, с.Эльхотово, ул.Кирова, 182","4954",""
"69645","34432","Моздокский р-н, г.Моздок, ул.Кирова, 20","4954",""
"69646","32437","Моздокский р-н, г.Моздок, ул.Кирова, 20","4954",""
"69647","33224","Моздокский р-н, г.Моздок, ул.Кирова, 20","4954",""
"69648","33275","Моздокский р-н, г.Моздок, ул.Кирова, 20","4954",""
"69649","33210","Моздокский р-н, г.Моздок, ул.Кирова, 20","4954",""
"69650","31366","Правобережный р-н, г.Беслан, ул.Ген.Плиева, 18","4954",""
"69651","23375","Пригородный р-н, с.Октябрьское, ул.П.Тедеева, 129","4954",""
"69652","22696","Пригородный р-н, с.Октябрьское, ул.П.Тедеева, 129","4954",""
"69659","548605","","11235",""
"69660","31875","директор","2598",""
"69661","31886","охрана","2598",""
"69662","31110","","2664",""
"69663","51257","","5577",""
"69664","31035","приемная","4749",""
"69665","31204","отдел назначения, перерасчета и выплаты пенсий","4749",""
"69675","51855","приемная","4738",""
"69676","50124","отдел назначения, перерасчета и выплаты пенсий","4738",""
