"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"109154","538431","гл. бухгалтер","343",""
"109155","32216","","4732",""
"109156","532937","директор","2396",""
"109157","539903","администратор","2396",""
"109158","531184","зав. труппой","2396",""
"109159","532458","бухгалтерия","2396",""
"109160","532227","отдел кадров","2396",""
"109161","534902","проходная","2396",""
"109164","649364","","9026",""
"109165","649964","","9026",""
"109170","749297","приемная","4180",""
"109171","740449","приемная","4180",""
"109172","745178","гл. инженер","4180",""
"109173","740451","отдел кадров","4180",""
"109174","505859","","11263",""
"109176","405901","","13326",""
"109177","89280862255","","13326",""
"109180","89188298281","","11082",""
"109181","89631796988","","11082",""
"109182","535046","","9813",""
"109183","930504","","4376",""
"109184","446070","","4376",""
"109186","761574","","9262",""
"109193","89284904719","","11606",""
"109194","89094721502","","11606",""
"109195","89897467208","","11606",""
"109196","89284865908","","11606",""
"109197","548272","","11415",""
"109198","46131","","4494",""
"109199","730209","стол заказов","3457",""
"109200","730000","директор, приемная","3457",""
"109201","732514","бухгалтерия","3457",""
"109202","404014","","13296",""
"109203","404015","","13296",""
"109204","505566","","6966",""
"109205","501765","","6966",""
"109208","988022","","9892",""
"109209","89188288022","","9892",""
"109210","89604000361","магазин","292",""
"109211","748038","директор","292",""
"109212","922923","директор","292",""
"109213","748937","директор","292",""
"109214","254540","","12043",""
"109215","513313","","3688",""
"109219","445599","","2938",""
"109220","495599","","2938",""
"109221","89280747677","","2938",""
"109224","444141","","3653",""
"109225","444242","","3653",""
"109226","519242","","10720",""
"109227","960996","","10720",""
"109228","405405","","11876",""
"109229","89194214455","","11876",""
"109230","966216","","13101",""
"109231","966466","","13101",""
"109232","89056509185","","13200",""
"109233","89284806639","","13200",""
"109234","89888776643","","13200",""
"109235","979298","","13200",""
"109237","986002","","11846",""
"109238","89188286002","","11846",""
"109241","254495","","11566",""
"109242","89618245007","","11566",""
"109245","89280650283","","13142",""
"109246","89188286451","","13142",""
"109249","548855","","7153",""
"109250","240084","директор","2162",""
"109251","516283","завуч","2162",""
"109252","33467","","7095",""
"109253","31234","","7095",""
"109254","535910","","910",""
"109255","539750","","8396",""
"109261","519485","","11093",""
"109262","519533","","11093",""
"109264","31104","","5818",""
"109265","533820","операционный зал","5091",""
"109266","535904","кредитный отдел","5091",""
"109267","547674","отдел ипотеки","5091",""
"109276","32627","приемная","5081",""
"109277","32107","заместитель","5081",""
"109278","36661","операционисты","5081",""
"109279","31778","кредитный отдел для физ. лиц","5081",""
"109280","35930","кредитный отдел для физ. лиц","5081",""
"109281","32804","кредитный отдел для физ. лиц","5081",""
"109282","35604","кредитный отдел для юр. лиц","5081",""
"109283","36172","кредитный отдел для юр. лиц","5081",""
"109284","36112","кредитный отдел для юр. лиц","5081",""
"109292","46853","начальник","5083",""
"109293","46855","заместитель","5083",""
"109294","46260","опер. часть","5083",""
"109295","46849","кредитный отдел","5083",""
"109296","46848","кредитный отдел","5083",""
"109297","46852","корпоративные клиенты","5083",""
"109298","46262","охрана","5083",""
"109299","51087","обслуживание физ. лиц","5084",""
"109300","50479","кредитование","5084",""
"109301","30956","","5098",""
"109302","34412","","5098",""
"109303","32677","","5098",""
"109304","92308","обслуживание физ. лиц","5087",""
"109305","90808","кредитный отдел","5087",""
"109306","579229","","11317",""
"109307","577957","","11317",""
"109311","577485","","13075",""
"109312","572863","","13075",""
"109313","572589","","13075",""
"109314","553160","","5095",""
"109319","539077","","5093",""
"109320","539541","","5093",""
"109321","501565","","5093",""
"109322","501560","","5093",""
"109323","539628","","5093",""
"109324","565904","","5082",""
"109327","768850","","5094",""
"109328","767879","","5094",""
"109331","517169","","5090",""
"109332","740366","","5090",""
"109333","779631","опер. зал","5096",""
"109334","577395","кредитный отдел","5096",""
"109337","767322","","9626",""
"109338","89188239047","","10628",""
"109339","24004","","7830",""
"109340","519818","приемная","8",""
"109341","519907","приемная","8",""
"109342","519666","магазин","8",""
"109343","529492","торговый зал","7857",""
"109344","523098","факс","7857",""
"109345","535199","","6598",""
"109346","257590","","2440",""
"109347","255027","","2440",""
"109348","57188","","5979",""
"109356","769805","директор, приемная","2627",""
"109357","762991","зам. по общественным вопросам","2627",""
"109358","762971","отдел сбыта","2627",""
"109359","762900","отдел сбыта","2627",""
"109360","761306","гл. инженер","2627",""
"109361","762920","бухгалтерия","2627",""
"109362","762990","отдел кадров","2627",""
"109363","535810","гл. редактор","683",""
"109364","536030","ответств. секретарь","683",""
"109365","543804","компьютерный центр","683",""
"109366","241010","","2505",""
"109367","241331","","2505",""
"109368","89286870994","","12012",""
"109369","915208","","10961",""
"109370","551354","","10962",""
"109376","89034833515","","10542",""
"109379","991700","","2552",""
"109380","89188291700","","2552",""
"109381","930854","","10536",""
"109382","89187038307","","10536",""
"109383","445854","","4302",""
"109384","749884","","4302",""
"109395","536517","приемная","2041",""
"109396","534966","директор","2041",""
"109397","563174","заместитель","2041",""
"109398","532863","бухгалтерия","2041",""
"109399","537060","вахта","2041",""
"109400","21190","","2342",""
"109401","21007","","2342",""
"109405","24354","","13671",""
"109406","240376","директор","2333",""
"109407","240386","бухгалтерия","2333",""
"109408","553455","","8985",""
"109409","563563","","4243",""
"109410","520507","","9116",""
"109413","540838","","9742",""
"109414","493339","","12004",""
"109415","89014973339","","12004",""
"109416","408817","","12005",""
"109417","616363","","12122",""
"109418","84955140859","","13410",""
"109419","297729","","13621",""
"109648","594600","МВД по РСО-А","11124",""
"109649","534554","МВД по РСО-А","11124",""
"109650","596500","УВД по г.Владикавказу (Иристонский)","11124",""
"109651","02","УВД по г.Владикавказу (Иристонский)","11124",""
"109652","761043","ОП (отдел полиции) №1 (Промышленный)","11124",""
"109653","596700","ОП (отдел полиции) №1 (Промышленный)","11124",""
"109654","259905","ОП №2 (Затеречный)","11124",""
"109655","596900","ОП №2 (Затеречный)","11124",""
"109656","596800","ОП №3 (Северо-Западный)","11124",""
"109657","8673132612","ОМВД Алагирского р-на","11124",""
"109658","21555","ОМВД Алагирского р-на","11124",""
"109659","590200","ОМВД Алагирского р-на","11124",""
"109660","8673232006","ОМВД Ардонского р-на","11124",""
"109661","31102","ОМВД Ардонского р-на","11124",""
"109662","592750","ОМВД Ардонского р-на","11124",""
"109663","8673391002","ОМВД Дигорского р-на","11124",""
"109664","92831","ОМВД Дигорского р-на","11124",""
"109665","590300","ОМВД Дигорского р-на","11124",""
"109666","8673431935","ОМВД Ирафского р-на","11124",""
"109667","590400","ОМВД Ирафского р-на","11124",""
"109668","8673551486","ОМВД Кировского р-на","11124",""
"109669","52010","ОМВД Кировского р-на","11124",""
"109670","590500","ОМВД Кировского р-на","11124",""
"109671","88673632127","ОМВД Моздокского р-на","11124",""
"109672","592500","ОМВД Моздокского р-на","11124",""
"109673","8673731715","ОМВД Правобережного р-на","11124",""
"109674","35252","ОМВД Правобережного р-на","11124",""
"109675","590700","ОМВД Правобережного р-на","11124",""
"109676","8673822271","ОМВД Пригородного р-на","11124",""
"109677","592850","ОМВД Пригородного р-на","11124",""
"109678","8673931242","ОМВД Левобережного р-на","11124",""
"109679","522592","УГИБДД МВД по РСО-А","11124",""
"109680","592200","УГИБДД МВД по РСО-А","11124",""
"109681","762713","Центр противодействия экстремизму","11124",""
"109682","767676","Центр противодействия экстремизму","11124",""
"109683","747280","Полк ДПС МВД по РСО-А","11124",""
"109684","592828","Полк ДПС МВД по РСО-А","11124",""
"109685","530244","УВО","11124",""
"109686","596600","УВО","11124",""
"109687","767676","УБОП","11124",""
"109688","762713","УБОП","11124",""
"109689","592094","ОСН (отряд спец. назначения)","11124",""
"109690","592095","ОСН (отряд спец. назначения)","11124",""
"109691","769304","ОСН (отряд спец. назначения)","11124",""
"109692","592100","ОМОН (отряд мобильный особого назначения)","11124",""
"109693","537281","ОМОН (отряд мобильный особого назначения)","11124",""
"109694","257617","ОД (оперативный дежурный) ГУ МЧС","11124",""
"109695","532789","ОД (оперативный дежурный) ГУ МЧС","11124",""
"109696","597311","УФСБ","11124",""
"109697","534184","УФСБ","11124",""
"109698","594666","ОРЧ СБ (оперативно-розыскная часть собственной безопасности)","11124",""
"109699","530202","ЛОВДТ (линейный отдел внутренних дел на транспорте) г.Владикавказ","11124",""
"109700","8673731487","ЛОВДТ г.Беслан","11124",""
"109701","505929","ЛОП г.Беслан (линейный отдел полиции)","11124",""
"109702","505115","ЛОП г.Беслан (аэропорт, линейный отдел полиции)","11124",""
"109703","408892","ЛОП г.Беслан (аэропорт, линейный отдел полиции)","11124",""
"109704","8673631146","ЛОП г.Моздок (линейный отдел полиции)","11124",""
"109713","567421","","8038",""
"109714","952889","","8038",""
"109715","89289318000","","8038",""
"109716","89604068000","","8038",""
"109717","89280677024","","11274",""
"109718","89286856401","","12303",""
"109720","89288581889","","13194",""
"109721","989716","","11545",""
"109722","543296","","8932",""
"109723","543592","","8932",""
"109724","543592","доставка мяса","8931",""
"109725","446860","доставка мяса","8931",""
"109726","403399","","12533",""
"109727","493100","","12533",""
"109728","493200","","12533",""
"109733","960066","","11564",""
"109734","89188260066","","11564",""
"109735","744973","","9059",""
"109736","444221","","9059",""
"109737","89283433399","","11312",""
"109741","540815","","7444",""
"109742","535291","","7444",""
"109743","444022","","7444",""
"109747","250100","","13526",""
"109748","89280700310","","13526",""
"109749","89289305777","","9474",""
"109750","513260","","13527",""
"109751","89288591987","","13527",""
"109752","577755","","13529",""
"109753","89288586699","","13529",""
"109754","89289380015","","13529",""
"109755","89280714526","","13530",""
"109756","36238","","13531",""
"109757","89284987221","","13531",""
"109758","553311","","7058",""
"109759","553000","","7058",""
"109760","280833","","11727",""
"109763","769598","","6996",""
"109764","520595","","10776",""
"109765","444416","","7485",""
"109766","986087","","7485",""
"109767","505557","","11512",""
"109768","969443","","11512",""
"109769","33339","","11377",""
"109770","34727","","11377",""
"109771","21531","диспетчер","2846","круглосуточно"
"109772","21352","начальник","2846",""
"109773","22913","гл. инженер","2846",""
"109775","24257","","1520",""
"109776","21252","начальник","11980",""
"109777","21482","бухгалтер","11980",""
"109778","531817","","3055",""
"109781","538509","","3364",""
"109782","533790","","3364",""
"109783","32896","","4329",""
"109797","530077","приемная","6416",""
"109798","545460","приемная","6416",""
"109799","89280745604","массажный кабинет","6416",""
"109800","89280732181","массажный кабинет","6416",""
"109801","537183","Федерация вольной борьбы","6416",""
"109805","532351","","619",""
"109810","59211","","2715",""
"109811","542208","","3080",""
"109812","442533","","3080",""
"109813","443702","","3080",""
"109814","531946","","9429",""
"109818","590200","дежурный (круглосуточно)","388",""
"109819","32612","дежурный (круглосуточно)","388",""
"109820","590750","дежурный (круглосуточно)","389",""
"109821","32006","дежурный (круглосуточно)","389",""
"109822","31102","телефон доверия","389",""
"109823","31103","отделение УР","389",""
"109824","30319","следственный отдел","389",""
"109825","30754","инспекция по делам несовершеннолетних","389",""
"109826","32055","начальник КМ","389",""
"109827","590300","дежурный (круглосуточно)","390",""
"109828","91002","дежурный (круглосуточно)","390",""
"109829","92831","телефон доверия","390",""
"109830","92588","начальник ИВС","390",""
"109831","91573","начальник ГИБДД","390",""
"109832","590400","дежурный (круглосуточно)","391",""
"109833","31935","дежурный (круглосуточно)","391",""
"109834","32706","телефон доверия","391",""
"109835","31450","начальник криминальной полиции","391",""
"109836","31859","следственный отдел","391",""
"109837","32043","отделение дознания","391",""
"109847","51486","дежурный (круглосуточно)","392",""
"109848","52383","секретарь","392",""
"109849","51444","начальник","392",""
"109850","51455","нач-к полиции","392",""
"109851","52283","нач-к СО","392",""
"109852","52716","зам. по оперативной работе","392",""
"109853","52115","нач-к штаба","392",""
"109854","51492","нач-к ОРЛС","392",""
"109855","51331","нач-к ОГИБДД","392",""
"109856","592500","дежурный (круглосуточно)","393",""
"109857","32127","дежурный (круглосуточно)","393",""
"109858","33112","телефон доверия","393",""
"109859","32318","отдел по борьбе с экономическими преступлениями","393",""
"109860","32409","уголовный розыск","393",""
"109861","32332","следственный отдел","393",""
"109862","32843","инспекция по делам несовершеннолетних","393",""
"109863","42919","ГАИ","393",""
"109867","590700","дежурная часть (круглосуточно)","394",""
"109868","35252","телефон доверия","394",""
"109869","592850","дежурный (круглосуточно)","395",""
"109870","22271","дежурный (круглосуточно)","395",""
"109871","21535","начальник ОМВД","395",""
"109872","21931","начальник полиции","395",""
"109873","24454","нач-к отдела УР","395",""
"109874","21608","нач-к СО","395",""
"109875","443231","","3339",""
"109876","441303","","3339",""
"109877","33633","торговый зал","6143",""
"109878","33772","торговый зал","6143",""
"109879","34114","бытовая техника","6143",""
"109880","42282","","10977",""
"109881","767111","","2534",""
"109882","767444","","2534",""
"109886","34511","мебель","10572",""
"109887","34114","бытовая техника","10572",""
"109888","34512","хозтовары","10572",""
"109902","539024","регистратура, зав. пол-кой","1922",""
"109903","535154","секретарь","1922",""
"109904","538144","гл. врач","1922",""
"109905","501407","зам. гл.врача","1922","Кайтова Лариса Абхазовна"
"109906","530607","I и II хирургическое отд-е","1922",""
"109907","530800","III хирургическое отд-е, гематология","1922",""
"109908","530667","ЛОР отд-е","1922",""
"109909","532045","радиологическое отд-е","1922",""
"109910","533925","химиотерапевтич. отд-е","1922",""
"109911","530297","гинекологическое отд-е","1922",""
"109912","539753","отд-е реанимации","1922",""
"109913","530900","аптека","1922",""
"109914","44135","директор","5660",""
"109915","44146","учительская","5660",""
"109916","56627","","5700",""
"109917","56559","","5700",""
"109918","258838","","6399",""
"109919","961693","","11816",""
"109920","89288579802","","11816",""
"109921","532121","","1952",""
"109922","536570","","1952",""
"109923","24441","","11394",""
"109924","772435","","1953",""
"109925","537100","","9661",""
"109926","524673","","1891",""
"109927","766596","","11103",""
"109928","444304","","11588",""
"109929","917222","","11588",""
"109930","549554","","1077",""
"109935","89286860004","","7565",""
"109936","89284951282","","7565",""
"109937","89188326052","","7565",""
"109938","531661","пищевая продукция","12261",""
"109939","539473","отдел продаж","12261",""
"109940","539151","бухгалтер","12261",""
"109941","531306","начальник","4909",""
"109942","530332","гл. консультант","4909",""
"109943","89286876882","","12586",""
"109955","89187079779","","13192",""
"109956","89286889703","","13192",""
"109957","89282352755","","13192",""
"109958","89618229779","","13192",""
"109959","89188304754","","13252",""
"109960","257622","","6861",""
"109961","535452","","8527",""
"109962","89280667239","","13250",""
"109963","89188329136","","13250",""
"109964","535116","","13251",""
"109966","89188326384","","13511",""
"109969","89284806407","","11956",""
"109970","89188395927","","11956",""
"109971","89618228899","","13624",""
"109972","254290","","12549",""
"109973","89891330901","","12549",""
"109974","89280696471","","12549",""
"109975","526706","","9335",""
"109976","405500","","9335",""
"109977","402522","","7317",""
"109978","542302","","1841",""
"109979","542512","","1841",""
"109980","538470","","3438",""
"109981","541536","","3438",""
"109982","257281","","8510",""
"109983","985157","","11730",""
"109984","89631769076","","11730",""
"109985","540940","","7864",""
"109986","501313","","10845",""
"109987","256740","","297",""
"109988","31784","аварийная служба","7710",""
"109989","31894","АБО","7710",""
"109990","33140","директор","7710",""
"109991","37676","бухгалтерия","7710",""
"109992","33370","юридич. отдел","7710",""
"110002","700307","ресторан","13672",""
"110003","700306","доставка","13672",""
"110004","700305","бухгалтерия","13672",""
"110007","89286889834","","9640",""
"110008","89286891107","","9640",""
"110009","741960","","4377",""
"110010","746034","","4377",""
"110037","747835","","7207",""
"110038","744540","","7207",""
"110039","517139","","7207",""
"110040","31663","дежурный","4542",""
"110041","8673391164","дежурный","4542",""
"110042","32311","военный комиссар","4542",""
"110043","31635","заместитель","4542",""
"110044","31247","2-е отделение","4542",""
"110045","51194","дежурный","4537",""
"110046","51021","начальник","4537",""
"110047","51920","1-е отделение","4537",""
"110048","51732","финансовый отдел","4537",""
"110049","31640","дежурный","4536",""
"110050","31554","военный комиссар","4536",""
"110051","31663","заместитель","4536",""
"110052","33048","начальник 1-го отделения","4536",""
"110053","31063","начальник 2-го отделения","4536",""
"110054","31979","учет солдат, сержантов и прапорщиков в запасе","4536",""
"110055","34484","начальник отделения соц. обеспечения","4536",""
"110056","31286","дежурный","4541",""
"110057","31284","военный комиссар","4541",""
"110058","31285","заместитель","4541",""
"110059","31286","заместитель","4541",""
"110060","33648","начальник 2-го отделения","4541",""
"110061","34176","начальник 3-го отделения","4541",""
"110062","33072","начальник 4-го отделения","4541",""
"110063","21852","дежурный","4535",""
"110064","21301","военный комиссар","4535",""
"110065","21104","начальник 1-го отделения","4535",""
"110066","21133","начальник 2-го отделения","4535",""
"110067","553036","","5867",""
"110068","552297","","7142",""
"110071","550206","дежурный","381",""
"110072","748494","начальник","381",""
"110077","546347","","3277",""
"110078","552233","","4701",""
"110081","581211","","9671",""
"110082","581661","","9671",""
"110086","550135","","7144",""
"110087","501068","","7144",""
"110088","501069","","7144",""
"110092","34019","общий отдел","7214",""
"110093","52368","начальник","11678",""
"110094","50572","АБО","11678",""
"110095","50573","метрологическая служба","11678",""
"110096","24396","АБО","5306",""
"110097","22567","начальник","5306",""
"110098","23793","служба режима","5306",""
"110101","51955","","5041",""
"110102","50794","","5041",""
"110103","730019","дежурный (круглосуточно)","4796",""
"110111","596700","дежурный (круглосуточно)","371",""
"110112","761043","телефон доверия","371",""
"110113","596739","начальник ОП","371",""
"110114","596717","начальник полиции ОП","371",""
"110115","596742","начальник ОУР","371",""
"110116","596746","начальник следственного отдела","371",""
"110117","596736","начальник участковых и по делам несовершеннолетних","371",""
"110132","596900","дежурный (круглосуточно)","369",""
"110133","259905","телефон доверия","369",""
"110134","596904","начальник ОП","369",""
"110135","596902","начальник полиции ОП","369",""
"110136","596938","начальник ОУР","369",""
"110137","596952","нач-к следственного отдела","369",""
"110138","596919","нач-к участковых и по делам несовершеннолетних","369",""
"110139","49134","дежурный (круглосуточно)","4804",""
"110140","49132","нач-к ОП","4804",""
"110147","596800","дежурный (круглосуточно)","372",""
"110148","596809","начальник ОП","372",""
"110149","596802","начальник полиции ОП","372",""
"110150","596807","начальник ОУР","372",""
"110151","516689","нач-к следственного отдела","372",""
"110152","740397","нач-к участковых и по делам несовершеннолетних","372",""
"110153","44559","дежурный (круглосуточно)","4803",""
"110154","44157","нач-к ОП","4803",""
"110157","42266","дежурный (круглосуточно)","4799",""
"110158","42136","нач-к ОП","4799",""
"110159","35252","дежурный (круглосуточно)","4800",""
"110160","35670","нач-к ОП","4800",""
"110161","749349","дежурный","4543",""
"110162","746411","начальник","4543",""
"110163","746364","картотека","4543",""
"110164","532192","","5471",""
"110165","533526","","6819",""
"110168","531999","отдел","5001",""
"110169","531394","начальник","5001",""
"110170","534130","специалисты","5001",""
"110171","537211","начальник","7139",""
"110172","536572","специалисты","7139",""
"110173","22642","приемная","6293",""
"110174","23226","отдел","6293",""
"110175","23650","отдел","6293",""
"110177","30043","","7493",""
"110178","31357","дежурный","5845",""
"110179","31505","начальник","5845",""
"110180","22798","дежурный","5847",""
"110181","537446","ведущий специалист","6841",""
"110182","538036","бухгалтерия","6841",""
"110183","535396","","6840",""
"110184","22445","","11986",""
"110185","21141","начальник","12007",""
"110186","21258","инспектор","12007",""
"110193","766464","начальник","4773",""
"110194","769556","отдел","4773",""
"110195","256029","","8610",""
"110196","598362","","8611",""
"110198","569135","","5138",""
"110199","761659","","5139",""
"110200","256492","","5140",""
"110201","569246","","5141",""
"110202","537033","","5143",""
"110203","766533","","5133",""
"110204","517187","","5144",""
"110205","740371","","5145",""
"110206","569042","","5146",""
"110207","538116","","5115",""
"110208","534912","","5115",""
"110209","560627","","5142",""
"110210","534762","","5117",""
"110213","240434","","5120",""
"110214","240114","","5120",""
"110215","742580","","5132",""
"110216","532563","","7280",""
"110217","773496","","5122",""
"110218","532234","","5124",""
"110219","532234","","7167",""
"110220","768981","","5125",""
"110221","772447","","5114",""
"110222","565905","","5128",""
"110223","565872","","5128",""
"110224","779366","","5123",""
"110225","520065","","5127",""
"110226","527854","","5127",""
"110227","548343","","8531",""
"110228","251360","","5116",""
"110229","641279","","5131",""
"110230","258052","","5113",""
"110231","30563","секретарь","7287",""
"110232","30410","зам. начальника","7287",""
"110233","30412","общий отдел","7287",""
"110234","30411","подписка","7287",""
"110235","30412","операционный зал","7287",""
"110236","34229","интернет","7287",""
"110237","31965","","7288",""
"110242","92235","начальник","5149",""
"110243","92254","интернет","5149",""
"110244","92128","общий зал","5149",""
"110245","730853","","5129",""
"110246","47262","","9195",""
"110247","35340","","9421",""
"110248","730631","","9194",""
"110249","690210","","9193",""
"110252","22881","","5153",""
"110253","22771","","5153",""
"110254","22881","","7290",""
"110255","22771","","7290",""
"110256","35664","","9420",""
"110257","44134","","9197",""
"110258","49140","","9199",""
"110259","51767","","5156",""
"110260","51812","","5156",""
"110261","50036","","5156",""
"110262","51767","","8587",""
"110263","51812","","8587",""
"110264","50036","","8587",""
"110265","536979","","4764",""
"110266","32045","","4939",""
"110267","32521","","4939",""
"110268","31862","","4939",""
"110269","20552","","4939",""
"110276","32007","","8529",""
"110277","33780","","8529",""
"110281","251938","","8539",""
"110282","257206","","8539",""
"110283","259303","","8539",""
"110285","89280652313","","13451",""
"110286","649292","","9829",""
"110287","769416","","10865",""
"110290","545482","","7232",""
"110291","766360","","1383",""
"110292","767725","","1383",""
"110293","936218","","13408",""
"110294","89627482255","","13408",""
"110295","535713","торговый зал","7903",""
"110296","547945","офис","7903",""
"110297","259663","","7376",""
"110298","259675","","7376",""
"110299","552338","","7376",""
"110300","251313","","713",""
"110301","493042","","713",""
"110302","92143","","5840",""
"110303","92341","начальник","1767",""
"110304","92330","бухгалтерия","1767",""
"110305","89094735151","","8709",""
"110306","946962","","13393",""
"110307","89284910550","","13393",""
"110308","89194294286","","13137",""
"110309","89284978562","","12258",""
"110310","89284978562","","12555",""
"110311","256662","","7546",""
"110312","31864","","6693",""
"110313","258718","","8459",""
"110314","935159","","8459",""
"110315","980238","","8459",""
"110316","924405","","8459",""
"110317","440506","","11667",""
"110318","89289315977","","11667",""
"110319","563494","","4246",""
"110322","574004","","7823",""
"110323","89284951681","","11737",""
"110324","543190","","8698",""
"110325","511465","","7510",""
"110326","89094767880","","7510",""
"110327","258304","","2029",""
"110328","445389","","2029",""
"110329","258759","","2029",""
"110330","35006","","7927",""
"110331","33960","","4076",""
"110332","740261","","216",""
"110333","518000","","216",""
"110334","89897434249","","12550",""
"110335","522144","","6680",""
"110336","516762","","12436",""
"110347","89187088096","","12125",""
"110351","491514","","9528",""
"110352","89618252461","","9528",""
"110353","89627433319","","9528",""
"110354","440764","","4379",""
"110355","511122","","8307",""
"110356","89280713050","","8307",""
"110357","967145","","13599",""
"110358","952071","","13599",""
"110361","255020","","1364",""
"110362","89188372020","","1364",""
"110363","403692","","11129",""
"110364","403693","","11129",""
"110365","403588","","9458",""
"110367","253151","начальник","2026",""
"110368","520364","гистологическая лаборатория","2026",""
"110369","545459","","7628",""
"110370","89624945552","","7628",""
"110371","520128","","3496",""
"110372","490538","","3705",""
"110373","89014970538","","3705",""
"110374","746078","","13149",""
"110375","742519","","9564",""
"110376","762169","","9564",""
"110377","252777","","13110",""
"110378","89891300101","","13110",""
"110379","30364","","7262",""
"110380","34814","","7262",""
"110381","732574","","7327",""
"110382","466467","","7973",""
"110383","442411","","7973",""
"110384","523210","","1894",""
"110385","465544","","9673",""
"110386","574493","","9674",""
"110387","521445","администрация","3160",""
"110388","527714","администрация","3160",""
"110389","522491","администрация","3160",""
"110390","521990","охрана","3160",""
"110391","521990","участковый","3160",""
"110392","530213","","2449",""
"110394","89631779900","","12974",""
"110395","988001","","13220",""
"110396","253392","","13220",""
"110397","89188288001","","13220",""
"110398","540198","","1648",""
"110408","539944","","4367",""
"110409","535677","","4367",""
"110410","649906","","4367",""
"110411","492858","","9413",""
"110412","89284864040","","9413",""
"110415","542543","","5433",""
"110416","531160","","5433",""
"110417","89280746534","","5454",""
"110422","537568","","5453",""
"110423","89188267500","","5452",""
"110426","535406","","724",""
"110427","981341","","724",""
"110430","984122","","12128",""
"110431","984124","","12128",""
"110432","89282350652","","6796",""
"110433","89280674797","","6796",""
"110434","573449","","8694",""
"110435","444839","","12040",""
"110436","990311","","10970",""
"110437","749243","","10970",""
"110438","547703","","12325",""
"110439","539440","","3099",""
"110440","986518","","11532",""
"110441","443366","","13480",""
"110444","447005","","11363",""
"110445","910503","","11363",""
"110446","525880","","1453",""
"110448","24283","","4504",""
"110449","445238","","11408",""
"110450","501700","","13412",""
"110451","501330","","13412",""
"110452","929518","","10858",""
"110453","977227","","11071",""
"110454","89188277227","","11071",""
"110455","983399","","11502",""
"110456","89188283399","","11502",""
"110457","539772","","946",""
"110458","963015","","12614",""
"110459","256752","","1132",""
"110460","534122","директор, отдел маркетинга","2537",""
"110461","530026","гл. бухгалтер","2537",""
"110462","501095","","12376",""
"110463","767749","приемная","2560",""
"110464","769109","секретарь","2560",""
"110465","769328","тех. директор","2560",""
"110466","769476","тех. директор","2560",""
"110467","534151","коммерческий директор","2560",""
"110468","764159","бухгалтерия","2560","Чеджемова Лариса Магометовна"
"110469","769060","бухгалтерия","2560","Чеджемова Лариса Магометовна"
"110470","540385","гл. энергетик","2560",""
"110471","768390","гл. металлург","2560",""
"110472","505652","","4554",""
"110473","505513","","3226",""
"110474","89188263337","","9723",""
"110475","32620","","934",""
"110478","530890","","183",""
"110479","648919","","10638",""
"110485","563207","","13539",""
"110486","530552","","13539",""
"110493","537057","","1432",""
"110494","500156","","1432",""
"110495","501774","","1432",""
"110496","505487","","1432",""
"110497","505663","","1432",""
"110498","500904","","1432",""
"110499","995657","","12102",""
"110500","525137","кафе","7387",""
"110501","292929","доставка","7387",""
"110502","541653","","9408",""
"110503","89289642809","","9408",""
"110504","972464","","2930",""
"110505","446363","","7798",""
"110506","30405","","4550",""
"110507","542300","","13588",""
"110508","535519","","11963",""
"110509","956943","","13576",""
"110510","510309","","6364",""
"110511","747930","","6364",""
"110513","741279","диспетчер","13227",""
"110514","516974","","11860",""
"110515","89188265196","","11860",""
"110519","32080","начальник","11965",""
"110520","51007","","4815",""
"110521","560613","","4823",""
"110522","46139","","11966",""
"110523","32049","начальник","4816",""
"110524","27001","начальник","4811",""
"110525","31687","начальник","4808",""
"110528","91364","","4806",""
"110529","91019","","4806",""
"110530","31320","","1769",""
"110531","612261","","7795",""
"110532","610011","","7795",""
"110533","539195","","8551",""
"110534","547561","","8551",""
"110535","538855","","7968",""
"110536","617770","","9718",""
"110537","617771","","9718",""
"110538","617772","","9718",""
"110541","405100","","9635",""
"110542","442382","","9635",""
"110543","541905","","8294",""
"110544","497049","","8294",""
"110545","89280698747","","8294",""
"110579","532056","регистратура","1969",""
"110580","532054","регистратура","1969",""
"110581","544096","гл. врач","1969",""
"110582","532000","1, 2, 3-е терапевтич. отд-е","1969",""
"110583","533937","4-е терапевтич. отд-е","1969",""
"110584","537032","женская консультация","1969",""
"110585","538178","хирургическое отд-е","1969",""
"110586","539448","неврология","1969",""
"110587","548421","сурдолог","1969",""
"110588","548426","лаборатория","1969",""
"110589","544034","бухгалтерия","1969",""
"110590","740466","регистратура","1970",""
"110591","741243","гл. врач","1970",""
"110592","749459","зам. по леч. работе","1970",""
"110593","749355","зав. терапевтич. отд-м","1970",""
"110594","740476","зам. по ВК","1970",""
"110595","749479","бухгалтерия","1970",""
"110607","522489","регистратура","1971",""
"110608","522693","регистратура","1971",""
"110609","521906","гл. врач","1971",""
"110610","257865","зам. по лечебной части","1971",""
"110611","523667","зам. по экспертизе","1971",""
"110612","522703","зав. 1-м терапевтич. отд-м","1971",""
"110613","529458","зав. 2-м терапевтич. отд-м","1971",""
"110614","522040","зав. 3-м терапевтич. отд-м","1971",""
"110615","440354","стоматологич. кабинет","1971",""
"110616","521962","гл. бухгалтер","1971",""
"110617","250757","касса","1971",""
"110618","921875","","9850",""
"110619","991196","","9850",""
"110621","649507","","6971",""
"110624","492597","","9601",""
"110625","89618221638","","9601",""
